Timestamp,Data,Target,Prediction
Mon Oct 09 12:15:34 2017,14,14,14.124516
Mon Oct 09 12:15:34 2017,14,13,14.14581
Mon Oct 09 12:15:35 2017,14,14,13.698205
Mon Oct 09 12:15:35 2017,14,14,13.801481
Mon Oct 09 12:15:36 2017,14,14,13.864901
Mon Oct 09 12:15:36 2017,14,14,13.962852
Mon Oct 09 12:15:37 2017,14,13,13.99473
Mon Oct 09 12:15:37 2017,14,14,13.630395
Mon Oct 09 12:15:38 2017,14,14,13.785609
Mon Oct 09 12:15:38 2017,14,14,13.8732
Mon Oct 09 12:15:39 2017,14,14,13.978627
Mon Oct 09 12:15:39 2017,14,14,14.050005
Mon Oct 09 12:15:40 2017,14,14,14.073261
Mon Oct 09 12:15:40 2017,14,14,14.080353
Mon Oct 09 12:15:41 2017,14,14,14.113483
Mon Oct 09 12:15:41 2017,14,14,14.137181
Mon Oct 09 12:15:42 2017,14,14,14.118578
Mon Oct 09 12:15:42 2017,14,13,14.122355
Mon Oct 09 12:15:43 2017,14,14,13.673739
Mon Oct 09 12:15:43 2017,14,14,13.797228
Mon Oct 09 12:15:44 2017,14,14,13.879135
Mon Oct 09 12:15:44 2017,14,14,13.948333
Mon Oct 09 12:15:45 2017,14,14,14.014331
Mon Oct 09 12:15:45 2017,14,14,14.031993
Mon Oct 09 12:15:46 2017,14,14,14.084343
Mon Oct 09 12:15:47 2017,14,14,14.110581
Mon Oct 09 12:15:47 2017,14,14,14.112484
Mon Oct 09 12:15:48 2017,14,13,14.112173
Mon Oct 09 12:15:48 2017,14,14,13.681
Mon Oct 09 12:15:49 2017,14,14,13.795271
Mon Oct 09 12:15:49 2017,14,14,13.856109
Mon Oct 09 12:15:50 2017,14,14,13.935259
Mon Oct 09 12:15:50 2017,14,14,13.956569
Mon Oct 09 12:15:51 2017,14,14,14.068291
Mon Oct 09 12:15:51 2017,14,13,14.115396
Mon Oct 09 12:15:52 2017,14,14,13.705591
Mon Oct 09 12:15:52 2017,14,14,13.795778
Mon Oct 09 12:15:53 2017,14,13,13.875313
Mon Oct 09 12:15:53 2017,14,14,13.5516615
Mon Oct 09 12:15:54 2017,14,14,13.680289
Mon Oct 09 12:15:54 2017,14,14,13.863315
Mon Oct 09 12:15:55 2017,14,14,13.960084
Mon Oct 09 12:15:55 2017,14,14,14.014423
Mon Oct 09 12:15:56 2017,14,14,14.117661
Mon Oct 09 12:15:56 2017,14,14,14.143483
Mon Oct 09 12:15:57 2017,14,13,14.132604
Mon Oct 09 12:15:57 2017,14,14,13.699679
Mon Oct 09 12:15:58 2017,14,13,13.835184
Mon Oct 09 12:15:58 2017,14,14,13.483761
Mon Oct 09 12:15:59 2017,14,14,13.6538925
Mon Oct 09 12:15:59 2017,14,14,13.798553
Mon Oct 09 12:16:00 2017,14,14,13.910689
Mon Oct 09 12:16:00 2017,14,14,14.027145
Mon Oct 09 12:16:01 2017,14,14,14.097583
Mon Oct 09 12:16:01 2017,14,14,14.148958
Mon Oct 09 12:16:02 2017,14,14,14.132807
Mon Oct 09 12:16:02 2017,14,14,14.131002
Mon Oct 09 12:16:03 2017,14,13,14.140932
Mon Oct 09 12:16:03 2017,14,14,13.707742
Mon Oct 09 12:16:04 2017,14,14,13.763403
Mon Oct 09 12:16:05 2017,14,14,13.866506
Mon Oct 09 12:16:05 2017,14,14,13.976709
Mon Oct 09 12:16:06 2017,14,13,14.031701
Mon Oct 09 12:16:06 2017,14,14,13.623209
Mon Oct 09 12:16:07 2017,14,14,13.781015
Mon Oct 09 12:16:07 2017,14,14,13.865463
Mon Oct 09 12:16:08 2017,14,14,14.01199
Mon Oct 09 12:16:08 2017,14,14,14.009465
Mon Oct 09 12:16:09 2017,14,13,14.084228
Mon Oct 09 12:16:09 2017,14,14,13.672602
Mon Oct 09 12:16:10 2017,14,14,13.769433
Mon Oct 09 12:16:10 2017,14,13,13.931474
Mon Oct 09 12:16:11 2017,14,14,13.566527
Mon Oct 09 12:16:11 2017,14,14,13.720159
Mon Oct 09 12:16:12 2017,14,14,13.826518
Mon Oct 09 12:16:12 2017,14,13,13.972039
Mon Oct 09 12:16:13 2017,14,13,13.604738
Mon Oct 09 12:16:13 2017,14,13,13.331979
Mon Oct 09 12:16:14 2017,14,14,13.175907
Mon Oct 09 12:16:14 2017,14,13,13.439738
Mon Oct 09 12:16:15 2017,14,14,13.258039
Mon Oct 09 12:16:15 2017,14,14,13.534244
Mon Oct 09 12:16:16 2017,14,13,13.848076
Mon Oct 09 12:16:16 2017,14,14,13.542633
Mon Oct 09 12:16:17 2017,14,14,13.788519
Mon Oct 09 12:16:17 2017,14,14,13.934409
Mon Oct 09 12:16:18 2017,13,13,14.056616
Mon Oct 09 12:16:18 2017,14,13,13.651481
Mon Oct 09 12:16:19 2017,14,14,13.4391
Mon Oct 09 12:16:19 2017,14,14,13.671672
Mon Oct 09 12:16:20 2017,14,14,13.848205
Mon Oct 09 12:16:20 2017,14,14,13.934817
Mon Oct 09 12:16:21 2017,14,13,14.040795
Mon Oct 09 12:16:21 2017,13,14,13.711929
Mon Oct 09 12:16:22 2017,13,14,13.850507
Mon Oct 09 12:16:22 2017,14,13,13.941862
Mon Oct 09 12:16:23 2017,14,13,13.620886
Mon Oct 09 12:16:23 2017,14,14,13.298329
Mon Oct 09 12:16:23 2017,14,13,13.573739
Mon Oct 09 12:16:24 2017,14,14,13.350492
Mon Oct 09 12:16:25 2017,14,14,13.564714
Mon Oct 09 12:16:25 2017,14,14,13.781257
Mon Oct 09 12:16:26 2017,14,14,13.941855
Mon Oct 09 12:16:26 2017,13,14,14.091627
Mon Oct 09 12:16:27 2017,13,13,14.10879
Mon Oct 09 12:16:27 2017,14,13,13.757029
Mon Oct 09 12:16:28 2017,14,14,13.463936
Mon Oct 09 12:16:28 2017,14,13,13.632409
Mon Oct 09 12:16:29 2017,14,14,13.375104
Mon Oct 09 12:16:29 2017,14,14,13.581713
Mon Oct 09 12:16:30 2017,14,14,13.8012905
Mon Oct 09 12:16:30 2017,14,13,13.98591
Mon Oct 09 12:16:31 2017,13,13,13.634509
Mon Oct 09 12:16:31 2017,14,14,13.415366
Mon Oct 09 12:16:32 2017,14,13,13.679426
Mon Oct 09 12:16:32 2017,14,13,13.352137
Mon Oct 09 12:16:33 2017,14,13,13.204742
Mon Oct 09 12:16:33 2017,14,13,13.067866
Mon Oct 09 12:16:34 2017,14,14,12.988443
Mon Oct 09 12:16:34 2017,14,14,13.373672
Mon Oct 09 12:16:35 2017,14,14,13.671745
Mon Oct 09 12:16:35 2017,13,14,13.932198
Mon Oct 09 12:16:36 2017,14,14,14.085963
Mon Oct 09 12:16:36 2017,14,13,14.179878
Mon Oct 09 12:16:37 2017,14,14,13.817311
Mon Oct 09 12:16:37 2017,14,14,13.923096
Mon Oct 09 12:16:38 2017,13,14,14.004912
Mon Oct 09 12:16:38 2017,14,13,14.111649
Mon Oct 09 12:16:39 2017,14,13,13.65451
Mon Oct 09 12:16:39 2017,14,14,13.3526325
Mon Oct 09 12:16:40 2017,14,14,13.58714
Mon Oct 09 12:16:40 2017,14,13,13.837589
Mon Oct 09 12:16:41 2017,14,13,13.521351
Mon Oct 09 12:16:41 2017,14,13,13.302615
Mon Oct 09 12:16:42 2017,14,14,13.099036
Mon Oct 09 12:16:43 2017,14,13,13.432945
Mon Oct 09 12:16:43 2017,14,14,13.260631
Mon Oct 09 12:16:44 2017,13,14,13.605279
Mon Oct 09 12:16:44 2017,14,13,13.811021
Mon Oct 09 12:16:45 2017,14,13,13.55035
Mon Oct 09 12:16:45 2017,14,13,13.303873
Mon Oct 09 12:16:46 2017,14,13,13.203738
Mon Oct 09 12:16:46 2017,14,13,13.110096
Mon Oct 09 12:16:47 2017,14,13,13.016185
Mon Oct 09 12:16:47 2017,14,13,12.983312
Mon Oct 09 12:16:48 2017,14,13,12.934717
Mon Oct 09 12:16:48 2017,14,13,12.957422
Mon Oct 09 12:16:49 2017,13,13,13.038258
Mon Oct 09 12:16:49 2017,14,13,13.003637
Mon Oct 09 12:16:50 2017,14,13,13.058996
Mon Oct 09 12:16:50 2017,14,14,13.060132
Mon Oct 09 12:16:51 2017,14,13,13.489975
Mon Oct 09 12:16:51 2017,14,14,13.427703
Mon Oct 09 12:16:52 2017,14,14,13.705083
Mon Oct 09 12:16:52 2017,13,14,13.938493
Mon Oct 09 12:16:53 2017,14,13,14.176646
Mon Oct 09 12:16:53 2017,14,13,13.825371
Mon Oct 09 12:16:54 2017,13,14,13.495217
Mon Oct 09 12:16:54 2017,14,13,13.724735
Mon Oct 09 12:16:55 2017,14,14,13.468925
Mon Oct 09 12:16:55 2017,14,13,13.708617
Mon Oct 09 12:16:56 2017,14,13,13.448345
Mon Oct 09 12:16:56 2017,14,13,13.270482
Mon Oct 09 12:16:57 2017,14,13,13.118782
Mon Oct 09 12:16:57 2017,14,13,12.973256
Mon Oct 09 12:16:58 2017,13,13,12.993592
Mon Oct 09 12:16:58 2017,14,14,12.942963
Mon Oct 09 12:16:59 2017,13,13,13.368021
Mon Oct 09 12:17:00 2017,14,13,13.278574
Mon Oct 09 12:17:00 2017,14,14,13.174376
Mon Oct 09 12:17:01 2017,14,13,13.520458
Mon Oct 09 12:17:01 2017,14,14,13.4030285
Mon Oct 09 12:17:02 2017,14,13,13.758098
Mon Oct 09 12:17:02 2017,14,14,13.468222
Mon Oct 09 12:17:03 2017,14,13,13.793424
Mon Oct 09 12:17:03 2017,14,14,13.542061
Mon Oct 09 12:17:04 2017,14,13,13.816536
Mon Oct 09 12:17:04 2017,13,14,13.570153
Mon Oct 09 12:17:05 2017,14,13,13.783968
Mon Oct 09 12:17:05 2017,14,13,13.539024
Mon Oct 09 12:17:06 2017,14,13,13.325293
Mon Oct 09 12:17:06 2017,14,13,13.167185
Mon Oct 09 12:17:07 2017,13,13,13.054572
Mon Oct 09 12:17:07 2017,14,14,13.019288
Mon Oct 09 12:17:08 2017,14,13,13.418091
Mon Oct 09 12:17:08 2017,14,14,13.234073
Mon Oct 09 12:17:08 2017,14,13,13.593323
Mon Oct 09 12:17:09 2017,14,14,13.370177
Mon Oct 09 12:17:09 2017,13,13,13.726562
Mon Oct 09 12:17:10 2017,14,13,13.424531
Mon Oct 09 12:17:10 2017,14,13,13.296869
Mon Oct 09 12:17:11 2017,13,13,13.186537
Mon Oct 09 12:17:11 2017,14,14,13.118595
Mon Oct 09 12:17:12 2017,14,14,13.435546
Mon Oct 09 12:17:12 2017,14,13,13.717111
Mon Oct 09 12:17:13 2017,13,13,13.569911
Mon Oct 09 12:17:13 2017,13,13,13.393452
Mon Oct 09 12:17:14 2017,13,13,13.311438
Mon Oct 09 12:17:14 2017,14,13,13.130945
Mon Oct 09 12:17:15 2017,13,13,13.0697565
Mon Oct 09 12:17:15 2017,14,14,13.033583
Mon Oct 09 12:17:16 2017,14,14,13.419974
Mon Oct 09 12:17:16 2017,13,13,13.767687
Mon Oct 09 12:17:17 2017,14,14,13.5394745
Mon Oct 09 12:17:18 2017,14,13,13.823888
Mon Oct 09 12:17:18 2017,14,14,13.563665
Mon Oct 09 12:17:19 2017,13,13,13.788852
Mon Oct 09 12:17:19 2017,13,13,13.556324
Mon Oct 09 12:17:20 2017,14,13,13.287976
Mon Oct 09 12:17:20 2017,14,14,13.177027
Mon Oct 09 12:17:21 2017,14,13,13.447765
Mon Oct 09 12:17:21 2017,14,14,13.3468275
Mon Oct 09 12:17:22 2017,13,13,13.629436
Mon Oct 09 12:17:22 2017,14,13,13.425845
Mon Oct 09 12:17:23 2017,14,14,13.244126
Mon Oct 09 12:17:23 2017,13,13,13.61881
Mon Oct 09 12:17:24 2017,13,13,13.442035
Mon Oct 09 12:17:24 2017,14,13,13.256435
Mon Oct 09 12:17:25 2017,13,13,13.105921
Mon Oct 09 12:17:25 2017,14,13,13.075919
Mon Oct 09 12:17:26 2017,14,14,12.988689
Mon Oct 09 12:17:26 2017,14,14,13.473375
Mon Oct 09 12:17:27 2017,14,13,13.713471
Mon Oct 09 12:17:27 2017,14,13,13.595263
Mon Oct 09 12:17:28 2017,13,13,13.344292
Mon Oct 09 12:17:28 2017,13,13,13.311501
Mon Oct 09 12:17:29 2017,14,14,13.1600895
Mon Oct 09 12:17:29 2017,13,14,13.509154
Mon Oct 09 12:17:30 2017,14,14,13.748627
Mon Oct 09 12:17:30 2017,14,14,13.945017
Mon Oct 09 12:17:31 2017,14,13,14.104745
Mon Oct 09 12:17:31 2017,13,13,13.815909
Mon Oct 09 12:17:32 2017,13,13,13.561738
Mon Oct 09 12:17:32 2017,14,14,13.281373
Mon Oct 09 12:17:33 2017,13,14,13.498349
Mon Oct 09 12:17:33 2017,13,14,13.74211
Mon Oct 09 12:17:34 2017,13,14,13.867307
Mon Oct 09 12:17:35 2017,13,13,14.074724
Mon Oct 09 12:17:35 2017,14,13,13.678507
Mon Oct 09 12:17:36 2017,14,14,13.468321
Mon Oct 09 12:17:36 2017,14,13,13.631754
Mon Oct 09 12:17:37 2017,14,13,13.404723
Mon Oct 09 12:17:37 2017,14,13,13.168795
Mon Oct 09 12:17:38 2017,13,13,13.076641
Mon Oct 09 12:17:38 2017,14,13,13.009829
Mon Oct 09 12:17:39 2017,14,14,12.97392
Mon Oct 09 12:17:39 2017,14,14,13.359946
Mon Oct 09 12:17:40 2017,13,13,13.728152
Mon Oct 09 12:17:40 2017,13,13,13.497281
Mon Oct 09 12:17:41 2017,14,13,13.349036
Mon Oct 09 12:17:41 2017,14,14,13.229021
Mon Oct 09 12:17:42 2017,13,14,13.61272
Mon Oct 09 12:17:42 2017,13,13,13.786351
Mon Oct 09 12:17:43 2017,13,13,13.568255
Mon Oct 09 12:17:43 2017,14,14,13.359429
Mon Oct 09 12:17:44 2017,13,14,13.656863
Mon Oct 09 12:17:44 2017,14,13,13.864867
Mon Oct 09 12:17:45 2017,14,13,13.56588
Mon Oct 09 12:17:45 2017,13,14,13.4336815
Mon Oct 09 12:17:46 2017,13,13,13.638812
Mon Oct 09 12:17:46 2017,13,14,13.480358
Mon Oct 09 12:17:47 2017,13,13,13.638044
Mon Oct 09 12:17:47 2017,13,13,13.446531
Mon Oct 09 12:17:48 2017,13,13,13.248535
Mon Oct 09 12:17:48 2017,13,13,13.152487
Mon Oct 09 12:17:49 2017,13,13,13.035509
Mon Oct 09 12:17:49 2017,13,13,12.977571
Mon Oct 09 12:17:50 2017,13,14,12.961697
Mon Oct 09 12:17:50 2017,13,14,13.381503
Mon Oct 09 12:17:51 2017,13,13,13.681689
Mon Oct 09 12:17:51 2017,14,13,13.510432
Mon Oct 09 12:17:52 2017,13,14,13.354365
Mon Oct 09 12:17:52 2017,14,13,13.682645
Mon Oct 09 12:17:53 2017,14,14,13.482711
Mon Oct 09 12:17:53 2017,14,13,13.719762
Mon Oct 09 12:17:54 2017,13,13,13.493284
Mon Oct 09 12:17:54 2017,13,14,13.365218
Mon Oct 09 12:17:55 2017,14,14,13.58347
Mon Oct 09 12:17:55 2017,13,13,13.899899
Mon Oct 09 12:17:56 2017,14,13,13.628978
Mon Oct 09 12:17:56 2017,13,14,13.401084
Mon Oct 09 12:17:57 2017,13,13,13.645461
Mon Oct 09 12:17:57 2017,13,13,13.412162
Mon Oct 09 12:17:58 2017,13,14,13.278547
Mon Oct 09 12:17:58 2017,13,14,13.543945
Mon Oct 09 12:17:59 2017,13,14,13.787732
Mon Oct 09 12:17:59 2017,14,14,13.986865
Mon Oct 09 12:18:00 2017,13,13,14.023162
Mon Oct 09 12:18:00 2017,13,13,13.729691
Mon Oct 09 12:18:01 2017,14,13,13.43327
Mon Oct 09 12:18:01 2017,13,14,13.180084
Mon Oct 09 12:18:02 2017,14,13,13.480925
Mon Oct 09 12:18:02 2017,13,14,13.316292
Mon Oct 09 12:18:03 2017,14,13,13.549807
Mon Oct 09 12:18:03 2017,13,13,13.408742
Mon Oct 09 12:18:04 2017,14,13,13.216424
Mon Oct 09 12:18:04 2017,13,13,13.141755
Mon Oct 09 12:18:05 2017,14,13,13.053069
Mon Oct 09 12:18:05 2017,13,13,13.077193
Mon Oct 09 12:18:06 2017,13,14,12.9932995
Mon Oct 09 12:18:06 2017,13,13,13.425739
Mon Oct 09 12:18:07 2017,13,13,13.290047
Mon Oct 09 12:18:07 2017,13,13,13.233287
Mon Oct 09 12:18:08 2017,14,13,13.129759
Mon Oct 09 12:18:08 2017,13,14,13.164298
Mon Oct 09 12:18:09 2017,14,13,13.512559
Mon Oct 09 12:18:09 2017,13,13,13.367012
Mon Oct 09 12:18:10 2017,14,14,13.267738
Mon Oct 09 12:18:11 2017,13,13,13.582611
Mon Oct 09 12:18:11 2017,13,13,13.446153
Mon Oct 09 12:18:12 2017,13,13,13.28069
Mon Oct 09 12:18:12 2017,13,13,13.189295
Mon Oct 09 12:18:13 2017,14,14,13.115947
Mon Oct 09 12:18:13 2017,14,13,13.4751005
Mon Oct 09 12:18:14 2017,13,13,13.329085
Mon Oct 09 12:18:14 2017,13,13,13.21931
Mon Oct 09 12:18:15 2017,13,13,13.154633
Mon Oct 09 12:18:15 2017,13,13,13.155819
Mon Oct 09 12:18:16 2017,13,13,13.05699
Mon Oct 09 12:18:16 2017,13,13,12.980557
Mon Oct 09 12:18:17 2017,14,13,12.993863
Mon Oct 09 12:18:17 2017,14,13,13.007754
Mon Oct 09 12:18:18 2017,13,13,13.056381
Mon Oct 09 12:18:18 2017,14,14,13.048216
Mon Oct 09 12:18:19 2017,13,14,13.511346
Mon Oct 09 12:18:19 2017,14,13,13.780781
Mon Oct 09 12:18:20 2017,13,13,13.623796
Mon Oct 09 12:18:20 2017,13,13,13.411512
Mon Oct 09 12:18:21 2017,13,13,13.298312
Mon Oct 09 12:18:21 2017,14,13,13.189751
Mon Oct 09 12:18:22 2017,13,14,13.1812105
Mon Oct 09 12:18:22 2017,14,13,13.451683
Mon Oct 09 12:18:23 2017,13,13,13.353655
Mon Oct 09 12:18:23 2017,13,13,13.247106
Mon Oct 09 12:18:24 2017,14,13,13.097979
Mon Oct 09 12:18:24 2017,13,13,13.12984
Mon Oct 09 12:18:25 2017,13,13,13.054845
Mon Oct 09 12:18:25 2017,13,14,13.026359
Mon Oct 09 12:18:26 2017,13,13,13.44416
Mon Oct 09 12:18:26 2017,13,13,13.337415
Mon Oct 09 12:18:27 2017,14,13,13.246137
Mon Oct 09 12:18:27 2017,14,14,13.142885
Mon Oct 09 12:18:28 2017,13,13,13.571193
Mon Oct 09 12:18:28 2017,13,14,13.3986845
Mon Oct 09 12:18:29 2017,13,14,13.653775
Mon Oct 09 12:18:29 2017,13,13,13.941338
Mon Oct 09 12:18:30 2017,14,13,13.679069
Mon Oct 09 12:18:31 2017,14,14,13.449143
Mon Oct 09 12:18:31 2017,14,14,13.708403
Mon Oct 09 12:18:32 2017,14,13,13.922628
Mon Oct 09 12:18:32 2017,13,13,13.542586
Mon Oct 09 12:18:33 2017,13,13,13.358667
Mon Oct 09 12:18:33 2017,13,14,13.236175
Mon Oct 09 12:18:34 2017,14,14,13.521943
Mon Oct 09 12:18:34 2017,14,13,13.775597
Mon Oct 09 12:18:35 2017,14,13,13.475436
Mon Oct 09 12:18:35 2017,14,13,13.343472
Mon Oct 09 12:18:36 2017,13,13,13.178024
Mon Oct 09 12:18:36 2017,13,13,13.109833
Mon Oct 09 12:18:37 2017,14,13,12.984405
Mon Oct 09 12:18:37 2017,13,13,12.896597
Mon Oct 09 12:18:37 2017,13,14,12.934312
Mon Oct 09 12:18:38 2017,13,14,13.4281025
Mon Oct 09 12:18:38 2017,13,14,13.751895
Mon Oct 09 12:18:39 2017,13,14,13.95939
Mon Oct 09 12:18:39 2017,14,13,14.108895
Mon Oct 09 12:18:40 2017,14,13,13.800461
Mon Oct 09 12:18:40 2017,13,13,13.546533
Mon Oct 09 12:18:41 2017,13,13,13.31838
Mon Oct 09 12:18:41 2017,13,13,13.158652
Mon Oct 09 12:18:42 2017,14,13,13.085411
Mon Oct 09 12:18:42 2017,14,14,12.987239
Mon Oct 09 12:18:43 2017,13,13,13.384717
Mon Oct 09 12:18:43 2017,13,13,13.2848835
Mon Oct 09 12:18:44 2017,14,13,13.222233
Mon Oct 09 12:18:44 2017,14,14,13.125512
Mon Oct 09 12:18:45 2017,13,13,13.526212
Mon Oct 09 12:18:45 2017,13,13,13.424501
Mon Oct 09 12:18:46 2017,14,14,13.217483
Mon Oct 09 12:18:46 2017,13,14,13.602016
Mon Oct 09 12:18:47 2017,14,13,13.7987795
Mon Oct 09 12:18:47 2017,13,14,13.60351
Mon Oct 09 12:18:48 2017,13,14,13.7924595
Mon Oct 09 12:18:49 2017,13,13,14.000913
Mon Oct 09 12:18:49 2017,13,13,13.667924
Mon Oct 09 12:18:50 2017,13,13,13.405292
Mon Oct 09 12:18:50 2017,13,13,13.218083
Mon Oct 09 12:18:51 2017,14,13,13.141506
Mon Oct 09 12:18:51 2017,14,14,12.99158
Mon Oct 09 12:18:52 2017,13,13,13.369388
Mon Oct 09 12:18:52 2017,13,14,13.306797
Mon Oct 09 12:18:53 2017,14,14,13.583888
Mon Oct 09 12:18:53 2017,13,13,13.856762
Mon Oct 09 12:18:54 2017,14,13,13.651651
Mon Oct 09 12:18:54 2017,13,13,13.452308
Mon Oct 09 12:18:55 2017,13,13,13.255544
Mon Oct 09 12:18:55 2017,14,14,13.15298
Mon Oct 09 12:18:56 2017,14,14,13.453175
Mon Oct 09 12:18:56 2017,13,13,13.7004385
Mon Oct 09 12:18:57 2017,13,14,13.48648
Mon Oct 09 12:18:57 2017,14,13,13.757875
Mon Oct 09 12:18:58 2017,13,14,13.577741
Mon Oct 09 12:18:58 2017,13,14,13.802631
Mon Oct 09 12:18:59 2017,14,13,13.945305
Mon Oct 09 12:18:59 2017,14,14,13.583029
Mon Oct 09 12:19:00 2017,14,13,13.814258
Mon Oct 09 12:19:00 2017,14,14,13.502563
Mon Oct 09 12:19:01 2017,13,14,13.750999
Mon Oct 09 12:19:01 2017,13,13,13.888409
Mon Oct 09 12:19:02 2017,13,13,13.57922
Mon Oct 09 12:19:02 2017,14,14,13.333987
Mon Oct 09 12:19:03 2017,13,13,13.637779
Mon Oct 09 12:19:03 2017,14,13,13.357876
Mon Oct 09 12:19:04 2017,13,13,13.177944
Mon Oct 09 12:19:04 2017,13,13,13.087914
Mon Oct 09 12:19:05 2017,13,13,13.038386
Mon Oct 09 12:19:05 2017,13,13,12.969297
Mon Oct 09 12:19:06 2017,13,14,12.903153
Mon Oct 09 12:19:06 2017,13,13,13.369953
Mon Oct 09 12:19:07 2017,14,13,13.3252125
Mon Oct 09 12:19:07 2017,13,14,13.188604
Mon Oct 09 12:19:08 2017,13,13,13.609228
Mon Oct 09 12:19:09 2017,13,14,13.4416895
Mon Oct 09 12:19:09 2017,13,13,13.681486
Mon Oct 09 12:19:10 2017,14,14,13.489613
Mon Oct 09 12:19:10 2017,13,14,13.808473
Mon Oct 09 12:19:11 2017,13,13,13.970873
Mon Oct 09 12:19:11 2017,14,14,13.630946
Mon Oct 09 12:19:12 2017,13,13,13.882663
Mon Oct 09 12:19:12 2017,13,13,13.572904
Mon Oct 09 12:19:13 2017,13,14,13.388588
Mon Oct 09 12:19:13 2017,13,14,13.586241
Mon Oct 09 12:19:14 2017,14,14,13.843732
Mon Oct 09 12:19:14 2017,13,13,13.959119
Mon Oct 09 12:19:15 2017,13,13,13.642783
Mon Oct 09 12:19:15 2017,13,14,13.442119
Mon Oct 09 12:19:16 2017,13,13,13.627517
Mon Oct 09 12:19:16 2017,13,13,13.4154215
Mon Oct 09 12:19:17 2017,13,14,13.173821
Mon Oct 09 12:19:17 2017,13,13,13.473375
Mon Oct 09 12:19:18 2017,13,13,13.288932
Mon Oct 09 12:19:18 2017,13,13,13.146323
Mon Oct 09 12:19:19 2017,13,13,13.064085
Mon Oct 09 12:19:19 2017,14,13,13.038388
Mon Oct 09 12:19:20 2017,14,13,12.977135
Mon Oct 09 12:19:20 2017,13,13,12.935716
Mon Oct 09 12:19:21 2017,13,13,13.000427
Mon Oct 09 12:19:21 2017,13,13,12.976276
Mon Oct 09 12:19:22 2017,13,13,13.028602
Mon Oct 09 12:19:22 2017,13,13,13.0881195
Mon Oct 09 12:19:22 2017,14,13,13.12312
Mon Oct 09 12:19:23 2017,13,13,13.041397
Mon Oct 09 12:19:23 2017,13,14,13.027365
Mon Oct 09 12:19:24 2017,13,13,13.529328
Mon Oct 09 12:19:24 2017,13,14,13.453848
Mon Oct 09 12:19:25 2017,13,13,13.762765
Mon Oct 09 12:19:25 2017,13,13,13.604992
Mon Oct 09 12:19:26 2017,14,13,13.385735
Mon Oct 09 12:19:27 2017,13,13,13.219114
Mon Oct 09 12:19:27 2017,13,13,13.12657
Mon Oct 09 12:19:28 2017,13,13,13.136265
Mon Oct 09 12:19:28 2017,14,13,13.007356
Mon Oct 09 12:19:29 2017,13,14,12.947989
Mon Oct 09 12:19:29 2017,14,13,13.3959875
Mon Oct 09 12:19:30 2017,14,14,13.342571
Mon Oct 09 12:19:30 2017,13,13,13.652512
Mon Oct 09 12:19:31 2017,13,13,13.486164
Mon Oct 09 12:19:31 2017,14,14,13.300882
Mon Oct 09 12:19:32 2017,14,14,13.609236
Mon Oct 09 12:19:32 2017,13,14,13.882062
Mon Oct 09 12:19:33 2017,13,13,14.056006
Mon Oct 09 12:19:33 2017,13,13,13.705553
Mon Oct 09 12:19:34 2017,14,14,13.484576
Mon Oct 09 12:19:34 2017,14,13,13.694125
Mon Oct 09 12:19:35 2017,13,13,13.526508
Mon Oct 09 12:19:35 2017,13,13,13.272781
Mon Oct 09 12:19:36 2017,13,13,13.11896
Mon Oct 09 12:19:36 2017,13,13,13.085504
Mon Oct 09 12:19:37 2017,13,13,12.961878
Mon Oct 09 12:19:37 2017,13,13,12.994968
Mon Oct 09 12:19:38 2017,13,14,12.928097
Mon Oct 09 12:19:38 2017,14,13,13.36105
Mon Oct 09 12:19:39 2017,14,13,13.314685
Mon Oct 09 12:19:39 2017,14,13,13.178014
Mon Oct 09 12:19:40 2017,14,14,13.164727
Mon Oct 09 12:19:40 2017,13,13,13.548902
Mon Oct 09 12:19:41 2017,13,13,13.337924
Mon Oct 09 12:19:41 2017,13,13,13.241076
Mon Oct 09 12:19:42 2017,13,13,13.195036
Mon Oct 09 12:19:42 2017,13,13,13.10178
Mon Oct 09 12:19:43 2017,13,13,13.089133
Mon Oct 09 12:19:43 2017,14,13,13.022007
Mon Oct 09 12:19:44 2017,13,14,13.092262
Mon Oct 09 12:19:44 2017,13,13,13.50264
Mon Oct 09 12:19:45 2017,13,13,13.362816
Mon Oct 09 12:19:46 2017,14,13,13.29911
Mon Oct 09 12:19:46 2017,13,13,13.177172
Mon Oct 09 12:19:47 2017,13,13,13.163831
Mon Oct 09 12:19:47 2017,14,13,13.123309
Mon Oct 09 12:19:48 2017,14,13,13.017727
Mon Oct 09 12:19:48 2017,13,13,13.036839
Mon Oct 09 12:19:49 2017,14,14,12.995386
Mon Oct 09 12:19:49 2017,14,14,13.496563
Mon Oct 09 12:19:50 2017,13,13,13.779574
Mon Oct 09 12:19:50 2017,13,13,13.572468
Mon Oct 09 12:19:51 2017,13,13,13.403726
Mon Oct 09 12:19:51 2017,13,13,13.240109
Mon Oct 09 12:19:52 2017,13,13,13.173014
Mon Oct 09 12:19:52 2017,14,13,13.083887
Mon Oct 09 12:19:53 2017,13,13,13.05942
Mon Oct 09 12:19:53 2017,14,13,13.020052
Mon Oct 09 12:19:54 2017,14,14,12.992741
Mon Oct 09 12:19:54 2017,13,14,13.421425
Mon Oct 09 12:19:55 2017,13,14,13.813794
Mon Oct 09 12:19:55 2017,13,13,14.028159
Mon Oct 09 12:19:56 2017,13,14,13.725378
Mon Oct 09 12:19:56 2017,14,13,13.986514
